player,session,level,action,time,state,timestamp
193167357,7D5142734E79615B44709D98F4DB2420,Densidad_de_Objetos,1,263,"rocaDiamante_Sprite, 100, Boton volDiamante, Player 1","2020-11-30 22:12:14.624388"
193167357,7D5142734E79615B44709D98F4DB2420,Densidad_de_Objetos,1,300,"rocaOro_Sprite, 50, Boton volOro, Player 0","2020-11-30 22:13:11.049575"
193167357,7D5142734E79615B44709D98F4DB2420,Densidad_de_Objetos,1,309,"rocaAcero_Sprite, 70, Boton volAcero, Player 1","2020-11-30 22:13:26.205523"
193167357,7D5142734E79615B44709D98F4DB2420,Densidad_de_Objetos,3,312,"Final del nivel","2020-11-30 22:13:29.133775"
193167357,7D5142734E79615B44709D98F4DB2420,Densidad_de_Objetos,3,312,"Puntaje Total: 9960","2020-11-30 22:14:25.046404"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,0,0,"Inicio del nivel,Player 1: DarkHell, Player2: Darksky","2020-11-30 22:14:25.494017"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,7,"Boton0,Set to TRUE, Player 0","2020-11-30 22:16:55.107641"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,17,"Boton2,Set to TRUE, Player 0","2020-11-30 22:17:10.258992"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,19,"Boton2,Set to TRUE, Player 0","2020-11-30 22:17:11.674196"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,19,"Boton3,Set to TRUE, Player 1","2020-11-30 22:17:12.102266"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,29,"Boton5,Set to TRUE, Player 0","2020-11-30 22:17:26.746339"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,30,"Boton5,Set to TRUE, Player 0","2020-11-30 22:17:27.431013"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,30,"Boton6,Set to TRUE, Player 1","2020-11-30 22:17:27.872066"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,1,32,"Boton7,Set to TRUE, Player 1","2020-11-30 22:17:31.413169"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,3,32,"Final del nivel","2020-11-30 22:17:31.449884"
193167357,7D5142734E79615B44709D98F4DB2420,Union_Interseccion,3,32,"Puntaje Total: 31700","2020-11-30 22:18:12.889801"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,0,0,"Inicio del nivel,Player 1: DarkHell, Player2: Darksky","2020-11-30 22:18:13.236185"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,68,"Resorte1der, rocaOro_Sprite, 50, Player 0","2020-11-30 22:22:07.739428"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,68,"Resorte1der, rocaOro_Sprite, 50, Player 0","2020-11-30 22:22:07.740813"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,123,"Resorte2izq, roca_Sprite, 30, Player 1","2020-11-30 22:23:25.359897"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,123,"Resorte2izq, roca_Sprite, 30, Player 1","2020-11-30 22:23:25.360451"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,144,"Resorte1izq, roca_Sprite, 30, Player 0","2020-11-30 22:23:55.461970"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,144,"Resorte1izq, roca_Sprite, 30, Player 0","2020-11-30 22:23:55.463612"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,153,"Resorte2der, rocaOro_Sprite, 50, Player 1","2020-11-30 22:24:07.749287"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,1,153,"Resorte2der, rocaOro_Sprite, 50, Player 1","2020-11-30 22:24:07.755001"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,3,153,"Final del nivel","2020-11-30 22:24:07.952558"
193167357,7D5142734E79615B44709D98F4DB2420,Velocidad_y_fuerza,3,153,"Puntaje Total: 71730","2020-11-30 22:24:50.862631"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,0,0,"Inicio del nivel,Player 1: DarkHell, Player2: Darksky","2020-11-30 22:24:51.269050"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,8,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 0.0, Rotación Total Negativa: 0.0, Player 0","2020-11-30 22:28:27.438362"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,9,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 0.0, Rotación Total Negativa: 0.0, Player 0","2020-11-30 22:28:28.786792"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,11,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 0.0, Rotación Total Negativa: -3.5, Player 0","2020-11-30 22:28:30.620384"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,19,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 50.0, Rotación Total Negativa: -5.0, Player 0","2020-11-30 22:28:42.283095"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,20,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 3.0, Rotación Total Negativa: 0.0, Player 0","2020-11-30 22:28:43.635445"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,23,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 4.5, Rotación Total Negativa: 0.0, Player 0","2020-11-30 22:28:47.823167"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,25,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 0.0, Rotación Total Negativa: 0.0, Player 0","2020-11-30 22:28:51.219060"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,27,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 0.0, Rotación Total Negativa: -4.0, Player 0","2020-11-30 22:28:52.852656"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,28,"Palanca_Lever4, Light_source_2, Rotación Total Positiva: 0.0, Rotación Total Negativa: -8.0, Player 0","2020-11-30 22:28:54.757439"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,35,"Palanca_Lever6, Mirror3_0, Rotación Total Positiva: 0.0, Rotación Total Negativa: 0.0, Player 0","2020-11-30 22:29:05.121072"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,40,"Palanca_Lever6, Mirror3_0, Rotación Total Positiva: 4.5, Rotación Total Negativa: -31.0, Player 0","2020-11-30 22:29:12.183812"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,48,"Palanca_Lever6, Mirror3_0, Rotación Total Positiva: 31.0, Rotación Total Negativa: -15.0, Player 0","2020-11-30 22:29:24.061985"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,54,"Palanca_Lever3, Mirror5, Rotación Total Positiva: 0.0, Rotación Total Negativa: 0.0, Player 1","2020-11-30 22:29:31.686344"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,55,"Palanca_Lever3, Mirror5, Rotación Total Positiva: 3.5, Rotación Total Negativa: 0.0, Player 1","2020-11-30 22:29:33.291501"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,55,"Palanca_Lever3, Mirror5, Rotación Total Positiva: 0.0, Rotación Total Negativa: 0.0, Player 1","2020-11-30 22:29:33.622712"
193167357,7D5142734E79615B44709D98F4DB2420,Mirrors_1,1,59,"Palanca_Lever3, Mirror5, Rotación Total Positiva: 0.0, Rotación Total Negativa: -33.0, Player 1","2020-11-30 22:29:38.608269"
